"HID"	"X"	"Y"
47348	8.796789	7.534427
47349	9.200049	8.308353
47350	9.605311	9.081545
47351	10.012757	9.854134
47352	10.422572	10.626293
47353	10.834931	11.398244
47354	11.25	12.17029
47355	11.667914	12.942847
47426	7.602168	4.687901
47427	8.000289	5.465186
47428	8.399788	6.241458
47429	8.800845	7.016786
47430	9.203639	7.791255
47431	9.608354	8.564966
47432	10.01517	9.338049
47433	10.424268	10.110663
47434	10.835823	10.883017
47435	11.25	11.655387
47436	11.666937	12.428148
47507	8.004852	4.946164
47508	8.404062	5.72302
47509	8.804754	6.498916
47510	9.207104	7.273934
47511	9.611295	8.048172
47512	10.017504	8.821752
47513	10.42591	9.594827
47514	10.836688	10.36759
47515	11.25	11.140296
47516	11.665989	11.913284
47517	12.084757	12.687019
47588	8.009224	4.426878
47589	8.408168	5.204329
47590	8.808516	5.980802
47591	9.210445	6.756376
47592	9.614133	7.531147
47593	10.01976	8.305231
47594	10.427499	9.078773
47595	10.837525	9.851953
47596	11.25	10.625008
47597	11.665069	11.398244
47598	12.082843	12.172078
47599	12.50337	12.947086
47670	8.412104	4.685367
47671	8.81213	5.462426
47672	9.21366	6.238565
47673	9.61687	7.013876
47674	10.021937	7.788472
47675	10.429035	8.562488
47676	10.838335	9.336095
47677	11.25	10.109511
47678	11.664177	10.883017
47679	12.080983	11.656987
47680	12.500487	12.431931
47751	8.815597	4.943773
47752	9.216751	5.720485
47753	9.619506	6.496346
47754	10.024037	7.271461
47755	10.430518	8.045961
47756	10.839118	8.820004
47757	11.25	9.593795
47758	11.663312	10.36759
47759	12.079179	11.14173
47760	12.497681	11.916667
47761	12.918819	12.693023
47762	13.342449	13.471674
47831	8.419467	3.646567
47832	8.818917	4.424827
47833	9.219717	5.202124
47834	9.62204	5.978543
47835	10.02606	6.754187
47836	10.431949	7.529179
47837	10.839875	8.30367
47838	11.25	9.077848
47839	11.662475	9.851953
47840	12.077428	10.626293
47841	12.494953	11.401273
47842	12.915076	12.177443
47843	13.337709	12.955559
47844	13.762548	13.736702
47913	8.82209	3.905575
47914	9.222559	4.683466
47915	9.624474	5.460453
47916	10.028006	6.236636
47917	10.433327	7.01213
47918	10.840605	7.78708
47919	11.25	8.561662
47920	11.661665	9.336095
47921	12.075732	10.110663
47922	12.492304	10.885731
47923	12.911429	11.661787
47924	13.333061	12.439493
47925	13.756986	13.219773
47993	8.825116	3.386003
47994	9.225278	4.164498
47995	9.626807	4.942064
47996	10.029876	5.718795
47997	10.434654	6.494804
47998	10.841308	7.270225
47999	11.25	8.045223
48000	11.660882	8.820004
48001	12.07409	9.594827
48002	12.489734	10.370023
48003	12.907879	11.14603
48004	13.328515	11.923429
48005	13.751494	12.703021
48006	14.176431	13.48593
48075	9.227872	3.645207
48076	9.62904	4.423363
48077	10.031669	5.200654
48078	10.435929	5.977188
48079	10.841986	6.753092
48080	11.25	7.528522
48081	11.660125	8.30367
48082	12.072501	9.078773
48083	12.487243	9.854134
48084	12.90443	10.630147
48085	13.324078	11.407329
48086	13.746093	12.186376
48087	14.170195	12.968254
48088	14.595764	13.754331
48157	9.631173	3.904336
48158	10.033387	4.682199
48159	10.437153	5.45927
48160	10.842637	6.235671
48161	11.25	7.011548
48162	11.659395	7.78708
48163	12.070965	8.562488
48164	12.48483	9.338049
48165	12.901081	10.114118
48166	13.319755	10.891158
48167	13.7408	11.669782
48168	14.164016	12.450826
48169	14.588938	13.23545
48237	9.633206	3.384971
48238	10.035029	4.163418
48239	10.438326	4.941039
48240	10.843263	5.71795
48241	11.25	6.49429
48242	11.658692	7.270225
48243	12.069482	8.045961
48244	12.482496	8.821752
48245	12.897834	9.597923
48246	13.31555	10.374889
48247	13.735626	11.153193
48248	14.157923	11.933565
48249	14.582095	12.717001
48250	15.007435	13.504902
48318	9.63514	2.865256
48319	10.036596	3.6443
48320	10.439448	4.422484
48321	10.843863	5.199919
48322	11.25	5.976736
48323	11.658014	6.753092
48324	12.068051	7.529179
48325	12.48024	8.305231
48326	12.894689	9.081545
48327	13.311466	9.858495
48328	13.730579	10.636568
48329	14.151939	11.416405
48330	14.575291	12.19887
48331	15.000098	12.985153
48332	15.425326	13.776942
48399	9.636975	2.345178
48400	10.038088	3.124832
48401	10.44052	3.903592
48402	10.844437	4.681565
48403	11.25	5.458876
48404	11.657363	6.235671
48405	12.066673	7.01213
48406	12.478063	7.788472
48407	12.891646	8.564966
48408	13.307504	9.341955
48409	13.725666	10.119875
48410	14.146081	10.899293
48411	14.568565	11.680965
48412	14.992712	12.465915
48413	15.417733	13.255565
48478	9.238996	1.043432
48479	9.638712	1.824724
48480	10.039505	2.605002
48481	10.441542	3.384352
48482	10.844987	4.162878
48483	11.25	4.940698
48484	11.656737	5.71795
48485	12.065346	6.494804
48486	12.475963	7.271461
48487	12.888705	8.048172
48488	13.303665	8.825248
48489	13.72089	9.603082
48490	14.140359	10.382182
48491	14.561945	11.163213
48492	14.985342	11.947063
48493	15.409946	12.734945
48494	15.834636	13.528558
48559	9.240853	0.521924
48560	9.640349	1.303883
48561	10.040847	2.084797
48562	10.442513	2.864753
48563	10.845511	3.643847
48564	11.25	4.422191
48565	11.656137	5.199919
48566	12.064071	5.977188
48567	12.47394	6.754187
48568	12.885867	7.531147
48569	13.299951	8.308353
48570	13.716254	9.086164
48571	14.134783	9.865034
48572	14.555454	10.645552
48573	14.978038	11.428495
48574	15.402074	12.21491
48575	15.8267	13.006233
48639	8.838045	-0.782837
48640	9.242587	0
48641	9.641888	0.782641
48642	10.042116	1.564207
48643	10.443435	2.344782
48644	10.846009	3.124458
48645	11.25	3.903344
48646	11.655563	4.681565
48647	12.062847	5.45927
48648	12.471994	6.236636
48649	12.88313	7.013876
48650	13.296361	7.791255
48651	13.711762	8.569096
48652	14.129359	9.347813
48653	14.549106	10.127929
48654	14.970836	10.910131
48655	15.394196	11.695326
48656	15.818519	12.484743
48719	8.835752	-1.304222
48720	9.240853	-0.521924
48721	9.643329	0.260986
48722	10.04331	1.043219
48723	10.444307	1.824428
48724	10.846483	2.604703
48725	11.25	3.384146
48726	11.655013	4.162878
48727	12.061674	4.941039
48728	12.470124	5.718795
48729	12.880494	6.496346
48730	13.292896	7.273934
48731	13.707414	8.051857
48732	14.124092	8.830489
48733	14.542913	9.610301
48734	14.963761	10.3919
48735	15.386368	11.176083
48736	15.810216	11.96391
48737	16.234381	12.756829
48801	9.238996	-1.043432
48802	9.643329	-0.260986
48803	10.04443	0.521821
48804	10.445129	1.303679
48805	10.846932	2.084567
48806	11.25	2.864585
48807	11.654489	3.643847
48808	12.060552	4.422484
48809	12.468331	5.200654
48810	12.87796	5.978543
48811	13.289555	6.756376
48812	13.703211	7.534427
48813	14.118986	8.313036
48814	14.536885	9.092628
48815	14.956835	9.873746
48816	15.378633	10.657092
48817	15.801881	11.443589
48818	16.225856	12.234479
48819	16.649297	13.031465
48882	9.237017	-1.564539
48883	9.641888	-0.782641
48884	10.045476	0
48885	10.445902	0.782523
48886	10.847356	1.564041
48887	11.25	2.34465
48888	11.653991	3.124458
48889	12.05948	3.903592
48890	12.466613	4.682199
48891	12.875526	5.460453
48892	13.28634	6.238565
48893	13.699155	7.016786
48894	14.114043	7.795427
48895	14.531029	8.574876
48896	14.950071	9.355618
48897	15.371024	10.138277
48898	15.793579	10.923663
48899	16.217173	11.71285
48900	16.64082	12.507289
48962	9.234915	-2.085257
48963	9.640349	-1.303883
48964	10.04443	-0.521821
48965	10.446625	0.260948
48966	10.847755	1.043113
48967	11.25	1.824329
48968	11.653517	2.604703
48969	12.058458	3.384352
48970	12.464971	4.163418
48971	12.873193	4.942064
48972	13.283249	5.720485
48973	13.695246	6.498916
48974	14.109266	7.277642
48975	14.52535	8.057015
48976	14.943483	8.837474
48977	15.363565	9.619576
48978	15.785361	10.404036
48979	16.208429	11.191792
48980	16.631998	11.98409
49044	9.638712	-1.824724
49045	10.04331	-1.043219
49046	10.446625	-0.260948
49047	10.84813	0.521769
49048	11.25	1.303611
49049	11.653068	2.084567
49050	12.057487	2.864753
49051	12.463404	3.6443
49052	12.87096	4.423363
49053	13.280283	5.202124
49054	13.691484	5.980802
49055	14.104655	6.759659
49056	14.519851	7.539017
49057	14.937079	8.319276
49058	15.356275	9.100934
49059	15.777264	9.884627
49060	16.199702	10.67118
49061	16.62298	11.461673
49062	17.046062	12.257556
49125	9.636975	-2.345178
49126	10.042116	-1.564207
49127	10.445902	-0.782523
49128	10.848479	0
49129	11.25	0.782484
49130	11.652644	1.564041
49131	12.056565	2.344782
49132	12.461912	3.124832
49133	12.868827	3.904336
49134	13.277441	4.683466
49135	13.68787	5.462426
49136	14.100212	6.241458
49137	14.514535	7.020858
49138	14.930866	7.800989
49139	15.349169	8.582303
49140	15.769318	9.365368
49141	16.191046	10.150912
49142	16.613875	10.93988
49143	17.036984	11.733523
49206	10.040847	-2.084797
49207	10.445129	-1.303679
49208	10.84813	-0.521769
49209	11.25	0.260936
49210	11.652245	1.043113
49211	12.055693	1.824428
49212	12.460495	2.605002
49213	12.866794	3.384971
49214	13.274722	4.164498
49215	13.684403	4.943773
49216	14.095938	5.72302
49217	14.509406	6.502514
49218	14.924849	7.282585
49219	15.342258	8.063643
49220	15.761545	8.8462
49221	16.182507	9.630902
49222	16.604767	10.418582
49223	17.027675	11.210327
49224	17.450151	12.007582
49287	10.039505	-2.605002
49288	10.444307	-1.824428
49289	10.847755	-1.043113
49290	11.25	-0.260936
49291	11.65187	0.521769
49292	12.054871	1.303679
49293	12.459153	2.084797
49294	12.86486	2.865256
49295	13.272128	3.645207
49296	13.681083	4.424827
49297	14.091832	5.204329
49298	14.504464	5.983963
49299	14.919033	6.764035
49300	15.335551	7.544917
49301	15.753963	8.327072
49302	16.174117	9.111078
49303	16.595718	9.897672
49304	17.018251	10.687806
49305	17.440857	11.482731
49306	17.862128	12.284117
49368	10.038088	-3.124832
49369	10.443435	-2.344782
49370	10.847356	-1.564041
49371	11.25	-0.782484
49372	11.651521	0
49373	12.054098	0.782523
49374	12.457884	1.564207
49375	12.863025	2.345178
49376	13.269657	3.125578
49377	13.67791	3.905575
49378	14.087896	4.685367
49379	14.499711	5.465186
49380	14.913421	6.245314
49381	15.329055	7.026092
49382	15.746585	7.807939
49383	16.165903	8.591375
49384	16.586779	9.377058
49385	17.008805	10.165826
49386	17.431295	10.958769
49387	17.85313	11.757325
49449	10.442513	-2.864753
49450	10.846932	-2.084567
49451	11.25	-1.303611
49452	11.65187	-0.521769
49453	12.053375	0.260948
49454	12.45669	1.043219
49455	12.861288	1.824724
49456	13.267309	2.605599
49457	13.674884	3.386003
49458	14.08413	4.166118
49459	14.495148	4.946164
49460	14.908016	5.726399
49461	15.322776	6.507138
49462	15.739423	7.288761
49463	16.157885	8.07174
49464	16.577987	8.856663
49465	16.999406	9.644274
49466	17.421593	10.435529
49467	17.843655	11.231675
49468	18.264151	12.034364
49530	10.441542	-3.384352
49531	10.846483	-2.604703
49532	11.25	-1.824329
49533	11.652245	-1.043113
49534	12.053375	-0.260948
49535	12.45557	0.521821
49536	12.859651	1.303883
49537	13.265085	2.085257
49538	13.672005	2.866094
49539	14.080533	3.646567
49540	14.490776	4.426878
49541	14.902819	5.207268
49542	15.316717	5.988027
49543	15.732486	6.769503
49544	16.150081	7.552125
49545	16.569373	8.336421
49546	16.990108	9.123055
49547	17.411849	9.912872
49548	17.833878	10.706961
49549	18.255043	11.506747
49612	10.846009	-3.124458
49613	11.25	-2.34465
49614	11.652644	-1.564041
49615	12.054098	-0.782523
49616	12.454524	0
49617	12.858112	0.782641
49618	13.262983	1.564539
49619	13.669273	2.345837
49620	14.077106	3.126698
49621	14.486595	3.907311
49622	14.897832	4.687901
49623	15.310883	5.468735
49624	15.725779	6.250133
49625	16.142502	7.032486
49626	16.560959	7.816273
49627	16.980955	8.602088
49628	17.402139	9.390682
49629	17.823936	10.183012
49630	18.245418	10.980318
49631	18.665122	11.784234
49692	10.845511	-3.643847
49693	11.25	-2.864585
49694	11.653068	-2.084567
49695	12.054871	-1.303679
49696	12.45557	-0.521821
49697	12.856671	0.260986
49698	13.261004	1.043432
49699	13.666687	1.825218
49700	14.073849	2.606496
49701	14.482606	3.387446
49702	14.893056	4.168277
49703	15.305276	4.949237
49704	15.71931	5.730622
49705	16.135161	6.512787
49706	16.552767	7.296169
49707	16.971979	8.081303
49708	17.392523	8.868859
49709	17.813932	9.659685
49710	18.235461	10.454867
49711	18.655931	11.255818
49712	19.07349	12.064409
49774	11.25	-3.384146
49775	11.653517	-2.604703
49776	12.055693	-1.824428
49777	12.45669	-1.043219
49778	12.856671	-0.260986
49779	13.259147	0.521924
49780	13.664248	1.304222
49781	14.070762	2.085947
49782	14.478809	2.867268
49783	14.888492	3.64838
49784	15.299898	4.429513
49785	15.713082	5.210941
49786	16.128064	5.992992
49787	16.544809	6.776063
49788	16.963209	7.560638
49789	17.383047	8.34732
49790	17.80395	9.136861
49791	18.225314	9.930221
49792	18.646187	10.72863
49793	19.065083	11.5337
49855	11.25	-3.903344
49856	11.653991	-3.124458
49857	12.056565	-2.344782
49858	12.457884	-1.564207
49859	12.858112	-0.782641
49860	13.257413	0
49861	13.661955	0.782837
49862	14.067845	1.565038
49863	14.475204	2.346761
49864	14.884142	3.12819
49865	15.294751	3.909541
49866	15.707099	4.691067
49867	16.121219	5.473071
49868	16.5371	6.255914
49869	16.954666	7.04004
49870	17.373749	7.82599
49871	17.794053	8.614438
49872	18.215088	9.406234
49873	18.636081	10.202458
49874	19.055834	11.00451
49875	19.472483	11.814227
49935	11.25	-4.422191
49936	11.654489	-3.643847
49937	12.057487	-2.864753
49938	12.459153	-2.084797
49939	12.859651	-1.303883
49940	13.259147	-0.521924
49941	13.659809	0.261049
49942	14.065097	1.043752
49943	14.471791	1.825909
49944	14.880005	2.607692
49945	15.289837	3.389302
49946	15.701364	4.170976
49947	16.114632	4.952993
49948	16.529649	5.735687
49949	16.946367	6.519461
49950	17.36466	7.304806
49951	17.784292	8.092328
49952	18.204869	8.882783
49953	18.625763	9.677127
49954	19.045999	10.476583
49955	19.464076	11.282738
49956	19.877672	12.097689
50017	11.655013	-4.162878
50018	12.058458	-3.384352
50019	12.460495	-2.605002
50020	12.861288	-1.824724
50021	13.261004	-1.043432
50022	13.659809	-0.261049
50023	14.062519	0.522078
50024	14.468571	1.304697
50025	14.876083	2.086867
50026	15.285157	2.868777
50027	15.695879	3.650646
50028	16.108307	4.432734
50029	16.522464	5.215348
50030	16.938326	5.998858
50031	17.355802	6.783711
50032	17.774709	7.570454
50033	18.194727	8.359764
50034	18.615348	9.15249
50035	19.035775	9.949707
50036	19.454792	10.752799
50037	19.870531	11.563568
50098	11.655563	-4.681565
50099	12.05948	-3.903592
50100	12.461912	-3.124832
50101	12.863025	-2.345178
50102	13.262983	-1.564539
50103	13.661955	-0.782837
50104	14.060112	0
50105	14.465544	0.783112
50106	14.872375	1.565702
50107	15.280712	2.347948
50108	15.690647	3.130056
50109	16.102248	3.912267
50110	16.515552	4.694867
50111	16.930555	5.478193
50112	17.347197	6.262656
50113	17.765336	7.04875
50114	18.184718	7.837086
50115	18.604928	8.628421
50116	19.025317	9.423706
50117	19.444892	10.224154
50118	19.862141	11.031328
50119	20.274753	11.847277
50179	12.060552	-4.422484
50180	12.463404	-3.6443
50181	12.86486	-2.865256
50182	13.265085	-2.085257
50183	13.664248	-1.304222
50184	14.062519	-0.522078
50185	14.462711	0.261137
50186	14.868883	1.044179
50187	15.276503	1.826797
50188	15.685669	2.609186
50189	16.096457	3.39157
50190	16.508918	4.174214
50191	16.923065	4.957431
50192	17.338861	5.741595
50193	17.756201	6.527158
50194	18.174885	7.31467
50195	18.594577	8.104812
50196	19.014746	8.89843
50197	19.434579	9.696592
50198	19.852843	10.500664
50199	20.267673	11.312415
50200	20.676223	12.134172
50260	12.061674	-4.941039
50261	12.464971	-4.163418
50262	12.866794	-3.384971
50263	13.267309	-2.605599
50264	13.666687	-1.825218
50265	14.065097	-1.043752
50266	14.462711	-0.261137
50267	14.865605	0.522283
50268	15.27253	1.305308
50269	15.680946	2.088017
50270	16.090939	2.870621
50271	16.502568	3.653365
50272	16.915862	4.436539
50273	17.330806	5.220488
50274	17.747325	6.005624
50275	18.165265	6.792447
50276	18.584354	7.58157
50277	19.004158	8.373751
50278	19.424011	9.169935
50279	19.842903	9.971322
50280	20.259316	10.779452
50281	20.670957	11.596326
50341	12.062847	-5.45927
50342	12.466613	-4.682199
50343	12.868827	-3.904336
50344	13.269657	-3.125578
50345	13.669273	-2.345837
50346	14.067845	-1.565038
50347	14.465544	-0.783112
50348	14.862544	0
50349	15.268794	0.783465
50350	15.67648	1.566532
50351	16.085694	2.349398
50352	16.496504	3.132294
50353	16.908953	3.915488
50354	17.323043	4.699298
50355	17.738727	5.484102
50356	18.155887	6.270356
50357	18.574306	7.058615
50358	18.993631	7.849559
50359	19.413315	8.644031
50360	19.832527	9.443091
50361	20.250025	10.248087
50362	20.663948	11.060753
50363	21.071488	11.883355
50421	12.064071	-5.977188
50422	12.468331	-5.200654
50423	12.87096	-4.423363
50424	13.272128	-3.645207
50425	13.672005	-2.866094
50426	14.070762	-2.085947
50427	14.468571	-1.304697
50428	14.865605	-0.522283
50429	15.265296	0.261251
50430	15.672273	1.044712
50431	16.080725	1.827883
50432	16.490731	2.610979
50433	16.902344	3.39425
50434	17.315583	4.177991
50435	17.730422	4.96255
50436	18.146775	5.748343
50437	18.564473	6.535875
50438	18.983228	7.325759
50439	19.402591	8.118751
50440	19.821878	8.915792
50441	20.240068	9.718069
50442	20.655639	10.527095
50443	21.066319	11.344825
50444	21.468683	12.173823
50503	12.470124	-5.718795
50504	12.873193	-4.942064
50505	13.274722	-4.164498
50506	13.674884	-3.386003
50507	14.073849	-2.606496
50508	14.471791	-1.825909
50509	14.868882	-1.044179
50510	15.265296	-0.261251
50511	15.668324	0.52254
50512	16.076033	1.306055
50513	16.485251	2.089397
50514	16.896039	2.8728
50515	17.308432	3.656536
50516	17.722422	4.440929
50517	18.13795	5.226359
50518	18.554886	6.013287
50519	18.972999	6.802269
50520	19.391921	7.593984
50521	19.811087	8.389273
50522	20.229655	9.189187
50523	20.646374	9.995053
50524	21.059392	10.808572
50525	21.465944	11.631948
50584	12.471994	-6.236636
50585	12.875526	-5.460453
50586	13.277441	-4.683466
50587	13.67791	-3.905575
50588	14.077106	-3.126698
50589	14.475204	-2.346761
50590	14.872375	-1.565702
50591	15.268794	-0.783465
50592	15.664634	0
50593	16.071621	0.783896
50594	16.480066	1.567528
50595	16.890043	2.351113
50596	17.301597	3.134905
50597	17.714737	3.919204
50598	18.129428	4.70436
50599	18.545573	5.490796
50600	18.962987	6.279015
50601	19.38137	7.069633
50602	19.800258	7.863404
50603	20.218953	8.661262
50604	20.636423	9.464379
50605	21.051147	10.274244
50606	21.460877	11.092765
50607	21.86226	11.922429
50664	12.47394	-6.754187
50665	12.87796	-5.978543
50666	13.280283	-5.202124
50667	13.681083	-4.424827
50668	14.080533	-3.646567
50669	14.478809	-2.867268
50670	14.876083	-2.086867
50671	15.27253	-1.305308
50672	15.668324	-0.52254
50673	16.067488	0.261389
50674	16.47518	1.045351
50675	16.88436	1.829166
50676	17.295083	2.61307
50677	17.707376	3.397342
50678	18.121223	4.182306
50679	18.536554	4.968349
50680	18.953225	5.755932
50681	19.370994	6.545613
50682	19.789476	7.33807
50683	20.208096	8.13414
50684	20.625997	8.934864
50685	21.041926	9.741548
50686	21.454042	10.55586
50687	21.859624	11.379944
50688	22.254615	12.216604
50746	12.880494	-6.496346
50747	13.283249	-5.720485
50748	13.684403	-4.943773
50749	14.08413	-4.166118
50750	14.482606	-3.387446
50751	14.880005	-2.607692
50752	15.276503	-1.826797
50753	15.672273	-1.044712
50754	16.067488	-0.261389
50755	16.470593	0.522848
50756	16.878991	1.306937
50757	17.288896	2.091006
50758	17.700348	2.875314
50759	18.113347	3.66016
50760	18.527848	4.445902
50761	18.943743	5.232962
50762	19.360834	6.021848
50763	19.77881	6.813174
50764	20.197191	7.607691
50765	20.615268	8.406327
50766	21.032001	9.210239
50767	21.445874	10.020888
50768	21.854665	10.840139
50769	22.255093	11.670404
50827	12.88313	-7.013876
50828	13.28634	-6.238565
