Order	Genus	species	Taxon	Phyname	Family	V1	V2	HYP	AA	GO	SF	OT	BU	AL	OL	How scored	Notes	MASS	MASS_our	Mass_Phy	Mass_bm	Mass_Juha1	Mass_Juha2	Mass_Dam	Comments
Primates	Lemur	catta	Lemur catta	Lemur_catta_Centroid	Lemuridae	Lemur	Lemuridae	1	0	0	0	0	1	0	0			2.3	2.3	2.9	2.3	2.373	2.62648	2.7	
Primates	Pachylemur	insignis	Pachylemur insignis	Pachylemur_insignis_Centroid	Lemuridae	Pachylemur	Lemuridae	1	0	0	0	0	1	0	0	pictures, three cusps		11.5	NA	11.5	NA	NA	NA	NA	
Primates	Pachylemur	jullyi	Pachylemur jullyi	Pachylemur_jullyi_Centroid	Lemuridae	Pachylemur	Lemuridae	1	0	0	0	0	1	0	0	pictures, three cusps		13	NA	13	NA	NA	NA	NA	
Primates	Prolemur	simus	Prolemur simus	Prolemur_simus_Centroid	Lemuridae	Prolemur	Lemuridae	1	0	0	0	0	1	0	0			1.73	1.73	2.4	1.73	1.75	2.03041	NA	
Primates	Varecia	rubra	Varecia rubra	Varecia_rubra_Centroid	Lemuridae	Varecia	Lemuridae	1	1	0	0	0	0	1	0			3.87	3.87	3.5	3.87	3.75	3.8726	NA	
Primates	Varecia	variegata	Varecia variegata	Varecia_variegata_Centroid	Lemuridae	Varecia	Lemuridae	1	1	0	0	0	0	1	0			3.43	3.43	3.4	3.43	3.125	3.84999	NA	
Primates	Arctocebus	aureus	Arctocebus aureus	Arctocebus_aureus_Centroid	Lorisidae	Arctocebus	Lorisidae	1	0	0	0	0	1	0	0			0.21	0.21	0.2	0.21	0.21	0.23416	NA	
Primates	Arctocebus	calabarensis	Arctocebus calabarensis	Arctocebus_calabarensis_Centroid	Lorisidae	Arctocebus	Lorisidae	1	0	0	0	0	1	0	0			0.366	0.366	0.2	0.309	0.3075	0.25801	0.21	
Primates	Loris	lydekkerianus	Loris lydekkerianus	Loris_lydekkerianus_Centroid	Lorisidae	Loris	Lorisidae	1	0	0	0	0	1	0	0			0.254	0.254	0.2	0.254	0.287	0.25406	NA	
Primates	Loris	tardigradus	Loris tardigradus	Loris_tardigradus_Centroid	Lorisidae	Loris	Lorisidae	1	0	0	0	0	1	0	0			0.237	0.237	0.2	0.237	0.2165	0.24922	0.22	
Primates	Nycticebus	bengalensis	Nycticebus bengalensis	Nycticebus_bengalensis_Centroid	Lorisidae	Nycticebus	Lorisidae	1	0	0	0	0	1	0	0			1.14	1.14	1.5	1.14	1.0685	1.13736	NA	
Primates	Nycticebus	coucang	Nycticebus coucang	Nycticebus_coucang_Centroid	Lorisidae	Nycticebus	Lorisidae	1	0	0	0	0	1	0	0			0.966	0.966	0.8	0.966	1.1325	0.92455	NA	
Primates	Nycticebus	javanicus	Nycticebus javanicus	Nycticebus_javanicus_Centroid	Lorisidae	Nycticebus	Lorisidae	1	0	0	0	0	1	0	0	by genus		0.8	NA	0.8	NA	NA	NA	NA	
Primates	Nycticebus	menagensis	Nycticebus menagensis	Nycticebus_menagensis_Centroid	Lorisidae	Nycticebus	Lorisidae	1	0	0	0	0	1	0	0	by genus		0.8	NA	0.8	NA	NA	NA	NA	
Primates	Nycticebus	pygmaeus	Nycticebus pygmaeus	Nycticebus_pygmaeus_Centroid	Lorisidae	Nycticebus	Lorisidae	1	0	0	0	0	1	0	0			0.5	0.5	0.9	0.307	0.865	0.34232	NA	
Primates	Perodicticus	edwardsi	Perodicticus edwardsi	Perodicticus_edwardsi_Centroid	Lorisidae	Perodicticus	Lorisidae	1	0	0	0	0	1	0	0	by genus		1.2	NA	1.2	NA	NA	NA	NA	
Primates	Perodicticus	ibeanus	Perodicticus ibeanus	Perodicticus_ibeanus_Centroid	Lorisidae	Perodicticus	Lorisidae	1	0	0	0	0	1	0	0	by genus		1	NA	1	NA	NA	NA	NA	
Primates	Perodicticus	potto	Perodicticus potto	Perodicticus_potto_Centroid	Lorisidae	Perodicticus	Lorisidae	1	0	0	0	0	1	0	0			1.05	1.05	1.1	1.05	1.069	1.08181	1.15	
Primates	Lepilemur	aeeclis	Lepilemur aeeclis	Lepilemur_aeeclis_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.9	NA	0.9	NA	NA	NA	NA	
Primates	Lepilemur	ahmansonorum	Lepilemur ahmansonorum	Lepilemur_ahmansonorum_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.6	NA	0.6	NA	NA	NA	NA	
Primates	Lepilemur	ankaranensis	Lepilemur ankaranensis	Lepilemur_ankaranensis_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0			0.7	0.7	0.8	0.7	NA	NA	NA	
Primates	Lepilemur	betsileo	Lepilemur betsileo	Lepilemur_betsileo_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		1.1	NA	1.1	NA	NA	NA	NA	
Primates	Lepilemur	dorsalis	Lepilemur dorsalis	Lepilemur_dorsalis_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0			0.5	0.5	0.9	0.5	0.75	0.50385	NA	
Primates	Lepilemur	edwardsi	Lepilemur edwardsi	Lepilemur_edwardsi_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0			0.921	0.921	0.9	0.921	0.8	0.82158	NA	
Primates	Lepilemur	fleuretae	Lepilemur fleuretae	Lepilemur_fleuretae_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		1	NA	1	NA	NA	NA	NA	
Primates	Lepilemur	grewcockorum	Lepilemur grewcockorum	Lepilemur_grewcockorum_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0			0.9	0.9	0.8	0.9	NA	NA	NA	
Primates	Lepilemur	hollandorum	Lepilemur hollandorum	Lepilemur_hollandorum_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		1	NA	1	NA	NA	NA	NA	
Primates	Lepilemur	hubbardorum	Lepilemur hubbardorum	Lepilemur_hubbardorum_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		1	NA	1	NA	NA	NA	NA	
Primates	Lepilemur	jamesorum	Lepilemur jamesorum	Lepilemur_jamesorum_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.8	NA	0.8	NA	NA	NA	NA	
Primates	Lepilemur	leucopus	Lepilemur leucopus	Lepilemur_leucopus_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0			0.606	0.606	0.5	0.606	0.6	0.59999	NA	
Primates	Lepilemur	microdon	Lepilemur microdon	Lepilemur_microdon_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0			0.97	0.97	0.9	0.97	0.9	0.95233	NA	
Primates	Lepilemur	milanoii	Lepilemur milanoii	Lepilemur_milanoii_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.7	NA	0.7	NA	NA	NA	NA	
Primates	Lepilemur	mittermeieri	Lepilemur mittermeieri	Lepilemur_mittermeieri_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.8	NA	0.8	NA	NA	NA	NA	
Primates	Lepilemur	mustelinus	Lepilemur mustelinus	Lepilemur_mustelinus_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0			0.65	0.65	1	0.65	0.85	0.66903	0.6	
Primates	Lepilemur	otto	Lepilemur otto	Lepilemur_otto_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.9	NA	0.9	NA	NA	NA	NA	
Primates	Lepilemur	petteri	Lepilemur petteri	Lepilemur_petteri_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.6	NA	0.6	NA	NA	NA	NA	
Primates	Lepilemur	randrianasoloi	Lepilemur randrianasoloi	Lepilemur_randrianasoloi_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.8	NA	0.8	NA	NA	NA	NA	
Primates	Lepilemur	ruficaudatus	Lepilemur ruficaudatus	Lepilemur_ruficaudatus_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0			0.77	0.77	0.8	0.77	0.725	0.76336	NA	
Primates	Lepilemur	sahamalazensis	Lepilemur sahamalazensis	Lepilemur_sahamalazensis_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.8	NA	0.8	NA	NA	NA	NA	
Primates	Lepilemur	scottorum	Lepilemur scottorum	Lepilemur_scottorum_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.9	NA	0.9	NA	NA	NA	NA	
Primates	Lepilemur	seali	Lepilemur seali	Lepilemur_seali_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.9	NA	0.9	NA	NA	NA	NA	
Primates	Lepilemur	septentrionalis	Lepilemur septentrionalis	Lepilemur_septentrionalis_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0			0.75	0.75	0.8	0.75	0.75	0.75577	NA	
Primates	Lepilemur	tymerlachsoni	Lepilemur tymerlachsoni	Lepilemur_tymerlachsoni_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.9	NA	0.9	NA	NA	NA	NA	
Primates	Lepilemur	wrightae	Lepilemur wrightae	Lepilemur_wrightae_Centroid	Megaladapidae	Lepilemur	Lepilemuridae	1	1	0	0	0	0	1	0	by genus		0.9	NA	0.9	NA	NA	NA	NA	
Primates	Megaladapis	edwardsi	Megaladapis edwardsi	Megaladapis_edwardsi_Centroid	Megaladapidae	Megaladapis	Megaladapidae	1	1	0	0	0	0	1	0	pictures, acute longitudinal, chalicothere score		85	NA	85	NA	NA	NA	NA	
Primates	Megaladapis	grandidieri	Megaladapis grandidieri	Megaladapis_grandidieri_Centroid	Megaladapidae	Megaladapis	Megaladapidae	1	1	0	0	0	0	1	0	pictures, acute longitudinal, chalicothere score		74	NA	74	NA	NA	NA	NA	
Primates	Megaladapis	madagascariensis	Megaladapis madagascariensis	Megaladapis_madagascariensis_Centroid	Megaladapidae	Megaladapis	Megaladapidae	1	1	0	0	0	0	1	0	pictures, acute longitudinal, chalicothere score		46.5	NA	46.5	NA	NA	NA	NA	
Primates	Archaeoindris	fontoynonti	Archaeoindris fontoynonti	Archaeoindris_fontoynonti_Centroid	Palaeopropithecidae	Archaeoindris	Palaeopropithecidae	1	1	0	0	0	0	1	0	pictures, calicothere score		160	NA	160	NA	NA	NA	NA	
Primates	Babakotia	radofilai	Babakotia radofilai	Babakotia_radofilai_Centroid	Palaeopropithecidae	Babakotia	Palaeopropithecidae	1	1	0	0	0	0	1	0	pictures, calicothere score, uncertain		21	NA	21	NA	NA	NA	NA	
Primates	Mesopropithecus	globiceps	Mesopropithecus globiceps	Mesopropithecus_globiceps_Centroid	Palaeopropithecidae	Mesopropithecus	Palaeopropithecidae	1	1	0	0	0	0	1	0	by family		11	NA	11	NA	NA	NA	NA	
Primates	Mesopropithecus	pithecoides	Mesopropithecus pithecoides	Mesopropithecus_pithecoides_Centroid	Palaeopropithecidae	Mesopropithecus	Palaeopropithecidae	1	1	0	0	0	0	1	0	by family		14	NA	14	NA	NA	NA	NA	
Primates	Palaeopropithecus	ingens	Palaeopropithecus ingens	Palaeopropithecus_ingens_Centroid	Palaeopropithecidae	Palaeopropithecus	Palaeopropithecidae	1	1	0	0	0	0	1	0	pictures, uncertain		42	NA	42	NA	NA	NA	NA	
Primates	Palaeopropithecus	maximus	Palaeopropithecus maximus	Palaeopropithecus_maximus_Centroid	Palaeopropithecidae	Palaeopropithecus	Palaeopropithecidae	1	1	0	0	0	0	1	0	pictures, uncertain		46	NA	46	NA	NA	NA	NA	
Primates	Antillothrix	bernensis	Antillothrix bernensis	Antillothrix_bernensis_Centroid	Pitheciidae	Antillothrix	Pitheciidae	1	0	0	0	0	1	0	0	by family		4.6	NA	4.6	NA	NA	NA	NA	
Primates	Cacajao	calvus	Cacajao calvus	Cacajao_calvus_Centroid	Pitheciidae	Cacajao	Pitheciidae	1	0	0	0	0	1	0	0			3.2	3.2	5.8	3.17	3.898	3.42104	NA	
Primates	Cacajao	hosomi	Cacajao hosomi	Cacajao_hosomi_Centroid	Pitheciidae	Cacajao	Pitheciidae	1	0	0	0	0	1	0	0	by genus		3.1	NA	3.1	NA	NA	NA	NA	
Primates	Callicebus	aureipalatii	Callicebus aureipalatii	Callicebus_aureipalatii_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0	by genus		0.9	NA	0.9	NA	NA	NA	NA	
Primates	Callicebus	baptista	Callicebus baptista	Callicebus_baptista_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.95	0.95	1	0.95	NA	NA	NA	
Primates	Callicebus	barbarabrownae	Callicebus barbarabrownae	Callicebus_barbarabrownae_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1	1	1.2	1	NA	NA	NA	
Primates	Callicebus	bernhardi	Callicebus bernhardi	Callicebus_bernhardi_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.95	0.95	0.9	0.95	NA	NA	NA	
Primates	Callicebus	brunneus	Callicebus brunneus	Callicebus_brunneus_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.83	0.83	1	0.83	0.9025	0.85084	NA	
Primates	Callicebus	caligatus	Callicebus caligatus	Callicebus_caligatus_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.88	0.88	1	0.88	0.94	0.9924	NA	
Primates	Callicebus	caquetensis	Callicebus caquetensis	Callicebus_caquetensis_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0	by genus		0.9	NA	0.9	NA	NA	NA	NA	
Primates	Callicebus	cinerascens	Callicebus cinerascens	Callicebus_cinerascens_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.74	0.74	1	0.74	0.996	0.9924	NA	
Primates	Callicebus	coimbrai	Callicebus coimbrai	Callicebus_coimbrai_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1.02	1.02	1.2	1.02	NA	NA	NA	
Primates	Callicebus	cupreus	Callicebus cupreus	Callicebus_cupreus_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1.12	1.12	0.9	1.12	1.18	1.11702	NA	
Primates	Callicebus	discolor	Callicebus discolor	Callicebus_discolor_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1	1	0.9	1	NA	NA	NA	
Primates	Callicebus	donacophilus	Callicebus donacophilus	Callicebus_donacophilus_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.95	0.95	0.8	0.95	0.8355	0.89767	NA	
Primates	Callicebus	dubius	Callicebus dubius	Callicebus_dubius_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1	1	1	1	0.996	0.9924	NA	
Primates	Callicebus	hoffmannsi	Callicebus hoffmannsi	Callicebus_hoffmannsi_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.92	0.92	1	0.92	1.041	1.06761	NA	
Primates	Callicebus	lucifer	Callicebus lucifer	Callicebus_lucifer_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1.5	1.5	1.3	1.5	NA	NA	NA	
Primates	Callicebus	lugens	Callicebus lugens	Callicebus_lugens_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1.4	1.4	1.2	1.4	NA	NA	NA	
Primates	Callicebus	medemi	Callicebus medemi	Callicebus_medemi_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1	1	1.3	1	NA	NA	NA	
Primates	Callicebus	melanochir	Callicebus melanochir	Callicebus_melanochir_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1.37	1.37	1.3	1.37	NA	NA	NA	
Primates	Callicebus	modestus	Callicebus modestus	Callicebus_modestus_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.992	0.992	1	0.992	0.996	0.9924	NA	
Primates	Callicebus	moloch	Callicebus moloch	Callicebus_moloch_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.95	0.95	0.9	0.95	0.955	0.95813	0.68	
Primates	Callicebus	nigrifrons	Callicebus nigrifrons	Callicebus_nigrifrons_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1.3	1.3	1.2	1.3	NA	NA	NA	
Primates	Callicebus	oenanthe	Callicebus oenanthe	Callicebus_oenanthe_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.992	0.992	1	0.992	0.996	0.9924	NA	
Primates	Callicebus	olallae	Callicebus olallae	Callicebus_olallae_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.992	0.992	1	0.992	0.996	0.9924	NA	
Primates	Callicebus	ornatus	Callicebus ornatus	Callicebus_ornatus_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1	1	0.8	1	NA	NA	NA	
Primates	Callicebus	pallescens	Callicebus pallescens	Callicebus_pallescens_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1	1	0.8	1	NA	NA	NA	
Primates	Callicebus	personatus	Callicebus personatus	Callicebus_personatus_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1.31	1.31	1.4	1.31	1.31	1.3908	NA	
Primates	Callicebus	purinus	Callicebus purinus	Callicebus_purinus_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1.3	1.3	1.3	1.3	1.4	NA	NA	
Primates	Callicebus	regulus	Callicebus regulus	Callicebus_regulus_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1.3	1.3	1.3	1.3	NA	NA	NA	
Primates	Callicebus	stephennashi	Callicebus stephennashi	Callicebus_stephennashi_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			0.725	0.725	0.7	0.725	NA	NA	NA	
Primates	Callicebus	torquatus	Callicebus torquatus	Callicebus_torquatus_Centroid	Pitheciidae	Callicebus	Pitheciidae	1	0	0	0	0	1	0	0			1.05	1.05	1	1.05	1.15	1.20957	1.2	
Primates	Chiropotes	albinasus	Chiropotes albinasus	Chiropotes_albinasus_Centroid	Pitheciidae	Chiropotes	Pitheciidae	1	0	0	0	0	1	0	0			2.82	2.82	2.9	2.82	2.8	2.79321	2.847	
Primates	Chiropotes	chiropotes	Chiropotes chiropotes	Chiropotes_chiropotes_Centroid	Pitheciidae	Chiropotes	Pitheciidae	1	0	0	0	0	1	0	0			3	3	3.2	3	NA	NA	NA	
Primates	Chiropotes	satanas	Chiropotes satanas	Chiropotes_satanas_Centroid	Pitheciidae	Chiropotes	Pitheciidae	1	0	0	0	0	1	0	0			2.89	2.89	3	2.89	2.95	2.96727	2.986	
Primates	Chiropotes	utahickae	Chiropotes utahickae	Chiropotes_utahickae_Centroid	Pitheciidae	Chiropotes	Pitheciidae	1	0	0	0	0	1	0	0			2.95	2.95	2.8	2.95	NA	NA	NA	
Primates	Insulacebus	toussaintiana	Insulacebus toussaintiana	Insulacebus_toussaintiana_Centroid	Pitheciidae	Insulacebus	Pitheciidae	1	0	0	0	0	1	0	0	by family		4.8	NA	4.8	NA	NA	NA	NA	
Primates	Pithecia	aequatorialis	Pithecia aequatorialis	Pithecia_aequatorialis_Centroid	Pitheciidae	Pithecia	Pitheciidae	1	0	0	0	0	1	0	0			2.25	2.25	2.2	2.25	1.85	2.37591	NA	
Primates	Pithecia	albicans	Pithecia albicans	Pithecia_albicans_Centroid	Pitheciidae	Pithecia	Pitheciidae	1	0	0	0	0	1	0	0			3	3	2.8	3	2.409	2.80007	NA	
Primates	Pithecia	chrysocephala	Pithecia chrysocephala	Pithecia_chrysocephala_Centroid	Pitheciidae	Pithecia	Pitheciidae	1	0	0	0	0	1	0	0	by genus		1.9	NA	1.9	NA	NA	NA	NA	
Primates	Pithecia	milleri	Pithecia milleri	Pithecia_milleri_Centroid	Pitheciidae	Pithecia	Pitheciidae	1	0	0	0	0	1	0	0	by genus		1.5	NA	1.5	NA	NA	NA	NA	
Primates	Pithecia	pithecia	Pithecia pithecia	Pithecia_pithecia_Centroid	Pitheciidae	Pithecia	Pitheciidae	1	0	0	0	0	1	0	0			1.64	1.64	1.4	1.64	1.6	1.66719	1.809	
Primates	Pithecia	vanzolinii	Pithecia vanzolinii	Pithecia_vanzolinii_Centroid	Pitheciidae	Pithecia	Pitheciidae	1	0	0	0	0	1	0	0	by genus		2.2	NA	2.2	NA	NA	NA	NA	
Primates	Xenothrix	mcgregori	Xenothrix mcgregori	Xenothrix_mcgregori_Centroid	Pitheciidae	Xenothrix	Pitheciidae	1	0	0	0	0	1	0	0	by family		5.7	NA	5.7	NA	NA	NA	NA	
Primates	Tarsius	bancanus	Tarsius bancanus	Tarsius_bancanus_Centroid	Tarsiidae	Tarsius	Tarsiidae	1	0	0	0	0	1	0	0			0.123	0.123	0.1	0.123	0.1215	0.11439	NA	
Primates	Tarsius	dentatus	Tarsius dentatus	Tarsius_dentatus_Centroid	Tarsiidae	Tarsius	Tarsiidae	1	0	0	0	0	1	0	0			0.106	0.106	0.1	0.106	0.103	0.11042	NA	
Primates	Tarsius	lariang	Tarsius lariang	Tarsius_lariang_Centroid	Tarsiidae	Tarsius	Tarsiidae	1	0	0	0	0	1	0	0	by genus		0.1	NA	0.1	NA	NA	NA	NA	
Primates	Tarsius	pelengensis	Tarsius pelengensis	Tarsius_pelengensis_Centroid	Tarsiidae	Tarsius	Tarsiidae	1	0	0	0	0	1	0	0			0.165	0.165	0.2	0.165	0.1675	0.165	NA	
Primates	Tarsius	pumilus	Tarsius pumilus	Tarsius_pumilus_Centroid	Tarsiidae	Tarsius	Tarsiidae	1	0	0	0	0	1	0	0			0.123	0.123	NA	0.123	0.1225	NA	NA	
Primates	Tarsius	sangirensis	Tarsius sangirensis	Tarsius_sangirensis_Centroid	Tarsiidae	Tarsius	Tarsiidae	1	0	0	0	0	1	0	0			0.165	0.165	0.2	0.165	0.165	0.165	NA	
Primates	Tarsius	syrichta	Tarsius syrichta	Tarsius_syrichta_Centroid	Tarsiidae	Tarsius	Tarsiidae	1	0	0	0	0	1	0	0			0.113	0.113	0.1	0.113	0.1275	0.11591	NA	
Primates	Tarsius	tarsier	Tarsius tarsier	Tarsius_tarsier_Centroid	Tarsiidae	Tarsius	Tarsiidae	1	0	0	0	0	1	0	0			0.18	0.18	0.2	0.18	0.14	0.16804	NA	
Primates	Tarsius	tumpara	Tarsius tumpara	Tarsius_tumpara_Centroid	Tarsiidae	Tarsius	Tarsiidae	1	0	0	0	0	1	0	0	by genus		0.1	NA	0.1	NA	NA	NA	NA	
Primates	Tarsius	wallacei	Tarsius wallacei	Tarsius_wallacei_Centroid	Tarsiidae	Tarsius	Tarsiidae	1	0	0	0	0	1	0	0	by genus		0.1	NA	0.1	NA	NA	NA	NA	
Proboscidea	Elephas	antiquus	Elephas antiquus	Elephas_antiquus_Centroid	Elephantidae	Elephas	Elephantidae	3	0	0	0	1	0	0	1	from pictures		13000	13000	13000	NA	NA	NA	NA	
Proboscidea	Elephas	cypriotes	Elephas cypriotes	Elephas_cypriotes_Centroid	Elephantidae	Elephas	Elephantidae	3	0	0	0	1	0	0	1	from pictures		200	200	200	NA	NA	NA	NA	
Proboscidea	Elephas	iolensis	Elephas iolensis	Elephas_iolensis_Centroid	Elephantidae	Elephas	Elephantidae	3	0	0	0	1	0	0	1	from pictures		6500	6500	6500	NA	NA	NA	NA	
Proboscidea	Elephas	maximus	Elephas maximus	Elephas_maximus_Centroid	Elephantidae	Elephas	Elephantidae	3	0	0	0	1	0	0	1	old scores		3500	3500	3160	4000	3605	3269.79434	1810	
Proboscidea	Elephas	mnaidriensis	Elephas mnaidriensis	Elephas_mnaidriensis_Centroid	Elephantidae	Elephas	Elephantidae	3	0	0	0	1	0	0	1	from pictures		1100	1100	1102	NA	NA	NA	NA	
Proboscidea	Elephas	namadicus	Elephas namadicus	Elephas_namadicus_Centroid	Elephantidae	Elephas	Elephantidae	3	0	0	0	1	0	0	1	from pictures		13000	13000	13000	NA	NA	NA	NA	
Proboscidea	Elephas	naumanii	Elephas naumanii	Elephas_naumanii_Centroid	Elephantidae	Elephas	Elephantidae	3	0	0	0	1	0	0	1	from pictures		2230	2230	2228.4	NA	NA	NA	NA	
Proboscidea	Elephas	tiliensis	Elephas tiliensis	Elephas_tiliensis_Centroid	Elephantidae	Elephas	Elephantidae	3	0	0	0	1	0	0	1	from pictures		810	810	809	NA	NA	NA	NA	
Proboscidea	Loxodonta	africana	Loxodonta africana	Loxodonta_africana_Centroid	Elephantidae	Loxodonta	Elephantidae	3	0	0	0	1	0	0	1	old scores		4200	4200	4400	4200	4000	3824.53993	2860	
Proboscidea	Mammuthus	columbi	Mammuthus columbi	Mammuthus_columbi_Centroid	Elephantidae	Mammuthus	Elephantidae	3	0	0	0	1	0	0	1	from pictures		9500	9500	9500	NA	NA	NA	NA	
Proboscidea	Mammuthus	exilis	Mammuthus exilis	Mammuthus_exilis_Centroid	Elephantidae	Mammuthus	Elephantidae	3	0	0	0	1	0	0	1	from pictures		760	760	759	NA	NA	NA	NA	
Proboscidea	Mammuthus	primigenius	Mammuthus primigenius	Mammuthus_primigenius_Centroid	Elephantidae	Mammuthus	Elephantidae	3	0	0	0	1	0	0	1	from pictures		6000	6000	6000	NA	NA	NA	NA	
Proboscidea	Cuvieronius	hyodon	Cuvieronius hyodon	Cuvieronius_hyodon_Centroid	Gomphotheriidae	Cuvieronius	Gomphotheriidae	1	0	0	0	0	1	0	0	from pictures		3500	3500	6213	NA	NA	NA	NA	
Proboscidea	Notiomastodon	platensis	Notiomastodon platensis	Notiomastodon_platensis_Centroid	Gomphotheriidae	Notiomastodon	Gomphotheriidae	1	0	0	0	0	1	0	0	from pictures		5500	5500	5500	NA	NA	NA	NA	
Proboscidea	Mammut	americanum	Mammut americanum	Mammut_americanum_Centroid	Mammutidae	Mammut	Mammutidae	1	0	0	0	0	0	0	1	from pictures		8000	8000	8000	NA	NA	NA	NA	
Proboscidea	Stegodon	florensis	Stegodon florensis	Stegodon_florensis_Centroid	Stegodontidae	Stegodon	Stegodontidae	1	0	0	0	0	0	0	1	from pictures		850	850	850	NA	NA	NA	NA	
Proboscidea	Stegodon	orientalis	Stegodon orientalis	Stegodon_orientalis_Centroid	Stegodontidae	Stegodon	Stegodontidae	1	0	0	0	0	0	0	1	from pictures		2000	2000	1995.3	NA	NA	NA	NA	
Proboscidea	Stegodon	trigonocephalus	Stegodon trigonocephalus	Stegodon_trigonocephalus_Centroid	Stegodontidae	Stegodon	Stegodontidae	1	0	0	0	0	0	0	1	from pictures		1365	1365	1365	NA	NA	NA	NA	
